Start URL,Lawyer Name,Lawyer Link,Firm Name,Location,Country,Practice Area,Lawyer Overview,Lawyer Ranking
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,James R Barry,https://whoswholegal.com/james-r-barry,Mayer Brown LLP,"Chicago, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Laura Barzilai,https://whoswholegal.com/laura-barzilai,Sidley Austin LLP,"New York, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Ana Paula Basilio ,https://whoswholegal.com/ana-paula-basilio,Gómez-Acebo & Pombo,"Lisbon, Portugal",Portugal,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Barton W S Bassett,https://whoswholegal.com/barton-w-s-bassett,Morgan Lewis & Bockius LLP,"Washington, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Kaspar Bastian,https://whoswholegal.com/kaspar-bastian,Bech-Bruun,"Copenhagen, Denmark",Denmark,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Thomas A Bauer,https://whoswholegal.com/thomas-a-bauer,Bennett Jones LLP,"Toronto, Canada",Canada,Corporate Tax - Advisory,"Thomas Bauer receives much commendation in our research this year. He is adept on corporate reorganisations and mergers, with additional experience representing clients in front of the Canada Revenue Agency and Federal Court.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Maja Bauer-Balmelli,https://whoswholegal.com/maja-bauer-balmelli,Tax Advisors & Associates - Zürich,,,Switzerland - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Steven Baum,https://whoswholegal.com/steven-baum,Gowling WLG,"Toronto, Canada",Canada,Canada - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Jason S Bazar,https://whoswholegal.com/jason-s-bazar,Mayer Brown LLP,"New York, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Andrea Bazzo Lauletta,https://whoswholegal.com/andrea-bazzo-lauletta,Mattos Filho Veiga Filho Marrey Jr e Quiroga Advogados,"São Paulo, Brazil",Brazil,Corporate Tax - Advisory,Andrea Bazzo Lauletta draws high praise from a number of respondents to our research this year. She excels on matters relating to joint ventures and cross-border M&A.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Daniel Beaumont,https://whoswholegal.com/daniel-beaumont,Associés en Finance,"Paris, France",France,France - Corporate Tax Expert Witnesses,Daniel Beaumont is a well-regarded practitioner who is highly sought after for his leading expertise in complex corporate tax disputes.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Carlos Henrique T Bechara,https://whoswholegal.com/carlos-henrique-t-bechara,Pinheiro Neto Advogados,"Rio de Janeiro, Brazil",Brazil,Brazil - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Morten Beck,https://whoswholegal.com/morten-beck,PricewaterhouseCoopers,"Oslo, Norway",Norway,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Ricardo Luiz Becker,https://whoswholegal.com/ricardo-luiz-becker,Pinheiro Neto Advogados,"São Paulo, Brazil",Brazil,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Anne Becker-Christensen,https://whoswholegal.com/anne-becker-christensen,Horten,"Copenhagen, Denmark",Denmark,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Danny Beeton,https://whoswholegal.com/danny-beeton,Arendt & Medernach,"Luxembourg, Luxembourg",Luxembourg,Corporate Tax - Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Hatef Behnia,https://whoswholegal.com/hatef-behnia,"Gibson, Dunn & Crutcher LLP",,,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Stefan Behrens,https://whoswholegal.com/stefan-behrens,Clifford Chance Deutschland LLP,"Frankfurt, Germany",Germany,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Stefanie Beinert,https://whoswholegal.com/stefanie-beinert,Hengeler Mueller,"Frankfurt, Germany",Germany,Germany - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Herbert N Beller,https://whoswholegal.com/herbert-n-beller,Eversheds Sutherland,"Washington, USA",USA,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Lionel Benant,https://whoswholegal.com/lionel-benant,EY Société d'Avocats,"Paris, France",France,France - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Stefan Bendlinger,https://whoswholegal.com/stefan-bendlinger,ICON Wirtschaftstreuhand GmbH,"Linz, Austria",Austria,Corporate Tax - Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Sandra Benedetto,https://whoswholegal.com/sandra-benedetto,PricewaterhouseCoopers LLP,,,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Manuel María Benites,https://whoswholegal.com/manuel-maria-benites,Pérez Alati Grondona Benites & Arntsen,"Buenos Aires, Argentina",Argentina,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Michael Ben-Jacob,https://whoswholegal.com/michael-ben-jacob,Arnold & Porter,"Washington, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Yair Benjamini,https://whoswholegal.com/yair-benjamini,Yair Benjamini Law Offices,"Tel Aviv, Israel",Israel,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Anne Bennett,https://whoswholegal.com/anne-bennett,Webber Wentzel,"Johannesburg, South Africa",South Africa,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Eldar Ben-Ruby,https://whoswholegal.com/eldar-ben-ruby,Meitar Liquornik Geva Leshem Tal Law Offices,"Ramat Gan, Israel",Israel,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Alberto I Benshimol,https://whoswholegal.com/alberto-i-benshimol,D’Empaire Abogados,,,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Lodewijk Berger,https://whoswholegal.com/lodewijk-berger,Jones Day,"Amsterdam, Netherlands",Netherlands,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Jonas Bergstein,https://whoswholegal.com/jonas-bergstein,Bergstein Abogados,"Montevideo, Uruguay",Uruguay,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Sandy Bhogal,https://whoswholegal.com/sandy-bhogal,"Gibson, Dunn & Crutcher LLP",,,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Luiz Gustavo A S Bichara,https://whoswholegal.com/luiz-gustavo-a-s-bichara,Bichara Advogados,"Rio de Janeiro, Brazil",Brazil,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Jarosław Bieroński,https://whoswholegal.com/jaroslaw-bieronski,Sołtysiński Kawecki & Szlęzak,"Warsaw, Poland",Poland,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Elidie Palma Bifano,https://whoswholegal.com/elidie-palma-bifano,Mariz de Oliveira e Siqueira Campos Advogados,"São Paulo, Brazil",Brazil,Corporate Tax - Controversy,"Elidie Palma Bifano is a direct taxation specialist who maintains her position as one of the top litigators in the Brazilian market, representing a range of prominent corporate clients.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Monica E Biringer,https://whoswholegal.com/monica-e-biringer,Osler Hoskin & Harcourt LLP,"Toronto, Canada",Canada,Canada - Corporate Tax,Monica Biringer is highly sought after by clients who praise her impressive work advising on corporate reorganisations and tax litigation.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Henry J Birnkrant,https://whoswholegal.com/henry-j-birnkrant,Alston & Bird LLP,"Atlanta, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Joachim M Bjerke,https://whoswholegal.com/joachim-m-bjerke,Advokatfirmaet BAHR AS,"Oslo, Norway",Norway,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Thomas Bjerre,https://whoswholegal.com/thomas-bjerre,PricewaterhouseCoopers,"Copenhagen, Denmark",Denmark,Corporate Tax - Experts,Thomas Bjerre stands out as “a leading figure in Danish tax law”. He is a go-to adviser to numerous Danish multinationals and is held in high esteem for his expertise in transfer pricing.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Jan Bjuvberg,https://whoswholegal.com/jan-bjuvberg,Uppsala Universitet,"Uppsala, Sweden",Sweden,Corporate Tax - Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Sarah Blakelock,https://whoswholegal.com/sarah-blakelock,KPMG,"Melbourne, Australia",Australia,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Jerred Blanchard,https://whoswholegal.com/jerred-blanchard,Baker McKenzie LLP,"Houston, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Gauthier Blanluet,https://whoswholegal.com/gauthier-blanluet,Sullivan & Cromwell LLP,"New York, USA",USA,Corporate Tax - Advisory,Gauthier Blanluet enjoys an enviable reputation in the corporate tax market for his work expertly acting for clients in transactional tax matters.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Robert Blashek,https://whoswholegal.com/robert-blashek,O'Melveny & Myers LLP,"Los Angeles, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Nico Blom,https://whoswholegal.com/nico-blom,NautaDutilh NV,"Amsterdam, Netherlands",Netherlands,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Brian Bloom,https://whoswholegal.com/brian-bloom,Davies Ward Phillips & Vineberg LLP,"Toronto, Canada",Canada,Corporate Tax - Advisory,"Brian Bloom continues to be rated as a top name in the Canadian space for his strong expertise in REITs and transfer pricing matters. He brings an excellent understanding of the law in the area, having previously worked at the Canadian Department of Finance’s tax legislation division.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,David H Bloom QC,https://whoswholegal.com/david-h-bloom-qc,New Chambers,"Sydney, Australia",Australia,Corporate Tax - Controversy,David Bloom QC regularly acts for clients in major federal taxation matters and is acclaimed by sources as a “brilliant counsel and the best advocate at the bar”.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Jens Blumenberg,https://whoswholegal.com/jens-blumenberg,Linklaters LLP,"Frankfurt, Germany",Germany,Germany - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Peter Böckli,https://whoswholegal.com/peter-bockli,Böckli Bühler partners,,,Switzerland - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=201,Axel Bödefeld,https://whoswholegal.com/axel-bodefeld,Oppenhoff & Partner Rechtsanwälte Steuerberater mbB,"Cologne, Germany",Germany,Corporate Tax - Advisory,"Axel Bödefeld receives high praise from sources and is an expert in the area of corporate tax. He specialises in the structuring and restructuring of corporations, as well as M&A.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Devon Bodoh,https://whoswholegal.com/devon-bodoh,"Weil, Gotshal & Manges","Washington, USA",USA,Corporate Tax - Advisory,Devon Bodoh is recognised as an authority on cross-border M&A and restructurings and regularly advises clients in the Latin American region.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Nathan Boidman,https://whoswholegal.com/nathan-boidman,Davies Ward Phillips & Vineberg LLP,"Toronto, Canada",Canada,Corporate Tax - Advisory,One source calls Nathan Boidman “the number-one practitioner for international tax” in the market with a “great reputation” in the area. He is adept on matters concerning joint ventures and cross-border M&A.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Thierry Boitelle,https://whoswholegal.com/thierry-boitelle,Bonnard Lawson,"Geneva, Switzerland",Switzerland,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Ricardo Bolan,https://whoswholegal.com/ricardo-bolan,Lefosse Advogados,"São Paulo, Brazil",Brazil,Corporate Tax - Controversy,"Ricardo Bolan is a well-regarded practitioner whose expertise lies in the areas of direct and indirect tax, tax planning and corporate restructuring among others.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Willem Bongaerts,https://whoswholegal.com/willem-bongaerts,Bird & Bird LLP,"The Hague, Netherlands",Netherlands,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Angelo Bonissoni,https://whoswholegal.com/angelo-bonissoni,CBA Studio Legale e Tributario,"Milan, Italy",Italy,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Rosanne Bonnici,https://whoswholegal.com/rosanne-bonnici,Fenech & Fenech Advocates,,,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Vicente Bootello Machín,https://whoswholegal.com/vicente-bootello-machin,Garrigues,"Madrid, Spain",Spain,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Gregory M Bopp,https://whoswholegal.com/gregory-m-bopp,Bracewell LLP,"Houston, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Laurent Borey,https://whoswholegal.com/laurent-borey,Mayer Brown LLP,"Paris, France",France,France - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Richard Boulton QC,https://whoswholegal.com/richard-boulton-qc,Berkeley Research Group (UK) Ltd,"London, United Kingdom",United Kingdom,Corporate Tax - Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Bernard Boutemy,https://whoswholegal.com/bernard-boutemy,Jeausserand Audouard,"Paris, France",France,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Roderik Bouwman,https://whoswholegal.com/roderik-bouwman,DLA Piper Netherlands N V,"Amsterdam, Netherlands",Netherlands,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,William P Bowers,https://whoswholegal.com/william-p-bowers,Norton Rose Fulbright,"Dallas, USA",USA,Corporate Tax - Advisory,William Bowers boasts a superb tax practice and is renowned among peers for his business-minded approach.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Alan Bowman,https://whoswholegal.com/alan-bowman,Goodmans LLP,"Toronto, Canada",Canada,Canada - Corporate Tax,Alan Bowman is praised for his “knowledge of the intricacies of tax” that “allow him to come up with creative solutions to solve difficult problems”. One client states: “One of the things I really like about Alan is his balance between the theoretical and practical”.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Stephen W Bowman,https://whoswholegal.com/stephen-w-bowman,Bennett Jones LLP,"Toronto, Canada",Canada,Corporate Tax - Controversy,The “excellent” Stephen Bowman receives effusive praise from sources this year. for his work on corporate restructuring and M&A.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Pietro Bracco,https://whoswholegal.com/pietro-bracco,Puri Bracco Lenzi e Associati,"Rome, Italy",Italy,Italy - Corporate Tax,Pietro Bracco is a tax specialist with notable expertise in energy matters. Clients note he is “very solution-oriented – able to listen carefully and find a compromise in tricky situations”.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Mark Brailsford,https://whoswholegal.com/mark-brailsford,Bryan Cave Leighton Paisner LLP,"London, England",England,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Vinicius Branco,https://whoswholegal.com/vinicius-branco,Levy & Salomão Advogados,,,Brazil - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Mauricio Bravo Fortoul,https://whoswholegal.com/mauricio-bravo-fortoul,Turanzas Bravo & Ambrosi,"Mexico City, Mexico",Mexico,Corporate Tax - Advisory,Mauricio Bravo Fortoul is a widely recognised figure among peers who consider him “truly excellent in high-net-worth wealth planning”.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Pedro Miguel Braz,https://whoswholegal.com/pedro-miguel-braz,Garrigues,"Lisbon, Portugal",Portugal,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Catarina Breia,https://whoswholegal.com/catarina-breia,"Nexia Santos Carvalho & Associados, SROC, S.A","Porto, Portugal",Portugal,Corporate Tax - Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Jonathan Bremner QC,https://whoswholegal.com/jonathan-bremner-qc,Pump Court Tax Chambers,"London, England",England,Corporate Tax - Controversy,Jonathan Bremner QC is well-regarded among peers who consider him,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Mark Brender,https://whoswholegal.com/mark-brender,Osler Hoskin & Harcourt LLP,"Toronto, Canada",Canada,Corporate Tax - Controversy,Mark Brender offers clients more than 25 years’ experience and insight on a range of tax disputes and is highly regarded in the Canadian market for his expertise.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Timothy Brennan QC,https://whoswholegal.com/timothy-brennan-qc,Devereux Chambers,"London, England",England,Corporate Tax - Controversy,"Timothy Brennan QC is a well-established name in the corporate tax sphere, where he enjoys a strong reputation for his work on employment-related taxation matters.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Gottfried E Breuninger,https://whoswholegal.com/gottfried-e-breuninger,Allen & Overy LLP,"Munich, Germany",Germany,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Gustavo Brigagão,https://whoswholegal.com/gustavo-brigago,"Brigagão, Duque-Estrada Emery Advogados",,,Corporate Tax - Controversy,"Gustavo Brigagã​o is ""one of the leading lawyers"" in the Brazilian market, noted for his expertise in administrative tax disputes.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Luis Briones,https://whoswholegal.com/luis-briones,Baker McKenzie,"Madrid, Spain",Spain,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Juanita Brockdorff,https://whoswholegal.com/juanita-brockdorff,KPMG,"Valletta, Malta",Malta,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,David H Brockway,https://whoswholegal.com/david-h-brockway,Linklaters LLP,"Washington, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Alexsandro Broedel Lopes,https://whoswholegal.com/alexsandro-broedel-lopes,Universidade de São Paulo,"São Paulo, Brazil",Brazil,Corporate Tax - Experts,Alexsandro Broedel Lopes is a “highly regarded accounting professor” who impresses market commentators with his first-rate corporate tax finance practice.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Alexandra Brown,https://whoswholegal.com/alexandra-brown,Blake Cassels & Graydon LLP,"Toronto, Canada",Canada,Corporate Tax - Controversy,"Alexandra Brown impresses respondents with her strong expertise advising clients on a range of issues, including transfer pricing and the General Anti-Avoidance Rule.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Brendan Brown,https://whoswholegal.com/brendan-brown,Russell McVeagh,"Wellington, New Zealand",New Zealand,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,James R Brown,https://whoswholegal.com/james-r-brown,Willkie Farr & Gallagher LLP,"New York, USA",USA,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Boris Bruk,https://whoswholegal.com/boris-bruk,Dentons,"Moscow, Russia",Russia,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Fabio Brunelli,https://whoswholegal.com/fabio-brunelli,Di Tanno e Associati,"Rome, Italy",Italy,Corporate Tax - Advisory,"Fabio Brunelli has notable tax expertise in the finance sector, as well as in real estate funds and private equity funds.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,John A Brussa,https://whoswholegal.com/john-a-brussa,Burnet Duckworth & Palmer LLP,"Calgary, Canada",Canada,Canada - Corporate Tax,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Jose Ramon Buenfil,https://whoswholegal.com/jose-ramon-buenfil,Buenfil Abogados,"Mexico City, Mexico",Mexico,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Isabel Bueno,https://whoswholegal.com/isabel-bueno,Mattos Filho Veiga Filho Marrey Jr e Quiroga Advogados,"São Paulo, Brazil",Brazil,Corporate Tax - Controversy,Renata Correia Cubas garners high praise from sources in the field who commend his insight into VAT and customs disputes.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Artur Bugsgang,https://whoswholegal.com/artur-bugsgang,DLA Piper Denmark Law Firm,"Copenhagen, Denmark",Denmark,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Jakob Bundgaard,https://whoswholegal.com/jakob-bundgaard,CORIT Advisory,"Copenhagen, Denmark",Denmark,Corporate Tax - Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Martin Bünning,https://whoswholegal.com/martin-bunning,Ashurst LLP,"Frankfurt, Germany",Germany,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Richard Burchia,https://whoswholegal.com/richard-burchia,Hager & Partners,"Bolzano, Italy",Italy,Corporate Tax - Advisory,Richard Burchia is held in high regard by sources who consider him an expert on taxation within the banking and financial sectors.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Chloe Burnett,https://whoswholegal.com/chloe-burnett,Sixth Floor Selborne Wentworth Chambers,"Sydney, Australia",Australia,Corporate Tax - Controversy,Chloe Burnett is described by market players as “one of the top juniors in the country”. She offers clients “great knowledge of tax law” combined with “good commercial understanding” of transfer pricing and buybacks.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Samuel Bussmann,https://whoswholegal.com/samuel-bussmann,MME Legal Tax Compliance,"Zurich, Switzerland",Switzerland,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Milagros Bustillos,https://whoswholegal.com/milagros-bustillos,Hernández & Cía Abogados,"Lima, Peru",Peru,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Mukesh Butani,https://whoswholegal.com/mukesh-butani,BMR Legal,"New Delhi, India",India,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Herbert Buzanich,https://whoswholegal.com/herbert-buzanich,Aigner Buzanich Rechtsanwälte OG,"Vienna, Austria",Austria,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Serena Cabrita Neto,https://whoswholegal.com/serena-cabrita-neto,PLMJ,"Lisbon, Portugal",Portugal,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=251,Alejandro Calderón,https://whoswholegal.com/alejandro-calderon,Calderon González Carvajal SC,,,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Mariano Calderón Vega,https://whoswholegal.com/mariano-calderon-vega,Santamarina y Steta SC,"Mexico City, Mexico",Mexico,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,María Eugenia Caller Ferreyros,https://whoswholegal.com/maria-eugenia-caller-ferreyros,EY Law,"Lima, Peru",Peru,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Rui Camacho Palma,https://whoswholegal.com/rui-camacho-palma,Linklaters,"Lisbon, Portugal",Portugal,Corporate Tax - Controversy,Rui Camacho Palma has a “very good tax background and top experience” according to one commentator this year. His Lisbon-based practice sees him advise clients on issues including M&A and hybrid finance.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Paulo Camargo Tedesco,https://whoswholegal.com/paulo-camargo-tedesco,Mattos Filho Veiga Filho Marrey Jr e Quiroga Advogados,"São Paulo, Brazil",Brazil,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Guillermo Canalejo,https://whoswholegal.com/guillermo-canalejo,Uría Menéndez,"Madrid, Spain",Spain,Corporate Tax - Controversy,Guillermo Canalejo is a top name in the Spanish corporate tax market who sources rate highly in our research this year. He is an expert on matters including cross-border investment and international tax planning. ,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Douglas Cannon,https://whoswholegal.com/douglas-cannon,McCarthy Tétrault LLP,"Toronto, Canada",Canada,Corporate Tax - Advisory,"Douglas Cannon is a well-recognised practitioner who is identified by market players for his great work on matters such as M&A, reorganisations, transfer pricing and investments.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Tomás Cantista Tavares,https://whoswholegal.com/toms-cantista-tavares,BMC Sociedade de Advogados,"Porto, Portugal",Portugal,Corporate Tax - Advisory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Francesco Capitta,https://whoswholegal.com/francesco-capitta,Macchi di Cellere Gangemi,"Rome, Italy",Italy,Corporate Tax - Advisory,Francesco Capitta represents significant national and international clients across an array of sectors in both litigation and auditing as well as negotiating settlements with the tax authorities.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Corrado Cardarelli,https://whoswholegal.com/corrado-cardarelli,Torys LLP,"Toronto, Canada",Canada,Corporate Tax - Advisory,"Corrado Cardarelli commands great respect from respondents who praise his superb experience in a transfer pricing, international tax planning and real estate investment.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Jaime Carey,https://whoswholegal.com/jaime-carey,Carey,"Santiago, Chile",Chile,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,Brian R Carr,https://whoswholegal.com/brian-r-carr,Thorsteinssons LLP,"Toronto, Canada",Canada,Corporate Tax - Controversy,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=56&start=301,André de Souza Carvalho,https://whoswholegal.com/andre-de-souza-carvalho,Veirano Advogados,"Rio de Janeiro, Brazil",Brazil,Corporate Tax - Advisory,,Recommended
